Node 0 - Component 0,Node 0 - Component 1,Node 0 - Component 2,Node 0 - Component 3,Node 0 - Component 4,Node 0 - Component 5,Node 1 - Component 0,Node 1 - Component 1,Node 1 - Component 2,Node 1 - Component 3,Node 1 - Component 4,Node 1 - Component 5,Node 2 - Component 0,Node 2 - Component 1,Node 2 - Component 2,Node 2 - Component 3,Node 2 - Component 4,Node 2 - Component 5,Node 3 - Component 0,Node 3 - Component 1,Node 3 - Component 2,Node 3 - Component 3,Node 3 - Component 4,Node 3 - Component 5,Node 4 - Component 0,Node 4 - Component 1,Node 4 - Component 2,Node 4 - Component 3,Node 4 - Component 4,Node 4 - Component 5,Node 5 - Component 0,Node 5 - Component 1,Node 5 - Component 2,Node 5 - Component 3,Node 5 - Component 4,Node 5 - Component 5,Node 6 - Component 0,Node 6 - Component 1,Node 6 - Component 2,Node 6 - Component 3,Node 6 - Component 4,Node 6 - Component 5,Node 7 - Component 0,Node 7 - Component 1,Node 7 - Component 2,Node 7 - Component 3,Node 7 - Component 4,Node 7 - Component 5,Node 8 - Component 0,Node 8 - Component 1,Node 8 - Component 2,Node 8 - Component 3,Node 8 - Component 4,Node 8 - Component 5
0.3561013,-0.6376554,0.59069055,2.0627172,-1.441255,-0.02732811,-0.110107526,0.10416828,0.17979202,-0.29873127,-5.0233383,-6.71244,-1.6521547,0.0,0.0,5.6268435,0.0,0.0,-0.29920033,-0.5730008,-0.09624593,-0.6423007,-9.681406,7.4130692,-2.4759104,0.0,0.0,0.46247342,0.0,0.0,-1.0140997,-1.0396026,0.0,-1.1057855,5.0025077,0.0,-1.3976635,0.0,0.0,1.1997706,0.0,0.0,-0.1656842,0.54969877,0.0,4.07352,4.8934875,0.0,-1.5058525,0.0,0.0,0.0,0.0,0.0
0.4375864,-0.6387557,0.5827074,-1.4886515,-0.19086365,-1.2862742,-0.12449374,0.09802944,0.13788824,-0.6549609,-1.1665819,-7.4753585,-1.7579874,0.0,0.0,4.4760103,0.0,0.0,-0.22285146,-0.5619001,-0.20193729,-0.65439975,-4.8716345,5.710428,-2.3556619,0.0,0.0,1.746766,0.0,0.0,-0.9954868,-1.0300239,0.0,1.9107461,-4.471272,0.0,-1.4061091,0.0,0.0,2.024779,0.0,0.0,-0.13873187,0.5991262,0.0,2.2701607,2.8414412,0.0,-1.4375474,0.0,0.0,0.0,0.0,0.0
0.44114318,-0.67558146,0.56874305,-2.8981292,-1.6469758,2.4264352,-0.102809384,0.11880778,0.13412243,1.415871,-0.48751387,-8.553579,-1.8773648,0.0,0.0,-6.1573644,0.0,0.0,-0.26277882,-0.62184423,-0.16296335,-4.824883,6.2644157,3.6013446,-2.290371,0.0,0.0,-0.7298559,0.0,0.0,-0.9947159,-1.0225834,0.0,-0.38205552,0.20644183,0.0,-1.4337748,0.0,0.0,0.89198,0.0,0.0,-0.11966246,0.57505554,0.0,-3.759921,-5.729428,0.0,-1.4745742,0.0,0.0,0.0,0.0,0.0
0.4881901,-0.73762184,0.4911579,-4.8742733,-6.2224374,5.253808,-0.040304825,0.094237156,0.13957259,-2.2896545,1.2038631,-2.2379441,-1.953623,0.0,0.0,-1.7463675,0.0,0.0,-0.32112756,-0.627688,-0.1458853,2.5489912,-1.5487621,0.77703995,-2.2654474,0.0,0.0,2.0023577,0.0,0.0,-0.98238194,-1.0091826,0.0,1.7930019,-5.230742,0.0,-1.4782541,0.0,0.0,2.7455459,0.0,0.0,-0.09220343,0.53550655,0.0,-1.6754898,-2.1709702,0.0,-1.5325978,0.0,0.0,0.0,0.0,0.0
0.5145321,-0.77258325,0.43622202,-0.3793858,-1.342654,2.452048,0.0066937287,0.08015584,0.12300432,0.21336041,-1.9513758,-7.463317,-2.0328155,0.0,0.0,2.479441,0.0,0.0,-0.29505965,-0.6145672,-0.20155568,-0.24235752,-3.8243244,-0.6151668,-2.264437,0.0,0.0,-1.4387211,0.0,0.0,-0.9838159,-1.0139078,0.0,-1.0242335,-1.6104674,0.0,-1.5256513,0.0,0.0,1.106036,0.0,0.0,-0.062545225,0.4889194,0.0,-2.7852955,-2.6257694,0.0,-1.5873023,0.0,0.0,0.0,0.0,0.0
0.50953984,-0.80526114,0.45779586,-2.8302448,3.5596852,-1.9270878,0.0070345835,0.06586064,0.17599529,-1.8135295,7.1187577,-2.715418,-2.103585,0.0,0.0,-0.40693307,0.0,0.0,-0.28869984,-0.5743116,-0.1605208,4.4478803,6.797205,-0.21009749,-2.268015,0.0,0.0,-1.9163885,0.0,0.0,-1.007718,-1.0060369,0.0,1.9295765,2.9072254,0.0,-1.510366,0.0,0.0,1.0391288,0.0,0.0,-0.044478707,0.48092467,0.0,1.3968678,-0.025341868,0.0,-1.6030993,0.0,0.0,0.0,0.0,0.0
0.49546826,-0.77225995,0.48025575,5.2814274,-0.06880248,1.2116325,0.005373713,0.07150096,0.17962892,1.7342767,-4.325531,-5.440403,-2.1709614,0.0,0.0,1.5222797,0.0,0.0,-0.2746848,-0.55829066,-0.1606135,-1.1704724,-4.333609,-2.351848,-2.2911258,0.0,0.0,-3.8230684,0.0,0.0,-1.0541272,-1.0196893,0.0,-2.3715496,4.5495505,0.0,-1.4360713,0.0,0.0,-1.7154044,0.0,0.0,-0.054191772,0.4767509,0.0,-1.8230735,0.57231915,0.0,-1.5986763,0.0,0.0,0.0,0.0,0.0
0.4163157,-0.70818806,0.49642906,3.2843394,1.5658983,0.094580606,0.016526336,0.1138777,0.13082597,3.0941079,-2.7933304,-6.0738773,-2.2565372,0.0,0.0,-2.201919,0.0,0.0,-0.28888366,-0.5971056,-0.17650522,-3.3919303,0.6927639,-0.5304329,-2.3096027,0.0,0.0,-5.1178174,0.0,0.0,-1.1298343,-1.0538464,0.0,-1.9002451,-0.33845878,0.0,-1.4119625,0.0,0.0,-1.3222405,0.0,0.0,-0.07991003,0.43226358,0.0,-2.770529,2.572,0.0,-1.5790423,0.0,0.0,0.0,0.0,0.0
0.36306503,-0.70437324,0.5096011,-1.6780705,0.55369914,-2.6244562,-0.0043610665,0.121761985,0.12188678,-1.0241874,0.5366668,-1.797915,-2.3112328,0.0,0.0,-2.9967506,0.0,0.0,-0.32891244,-0.620534,-0.13114215,-0.60908777,4.787182,0.92594224,-2.305038,0.0,0.0,-0.59255874,0.0,0.0,-1.1668112,-1.0506389,0.0,1.871699,-2.5678568,0.0,-1.4367647,0.0,0.0,-0.36685053,0.0,0.0,-0.08931221,0.41810134,0.0,0.13157699,3.7809706,0.0,-1.5219239,0.0,0.0,0.0,0.0,0.0
0.39484254,-0.6978543,0.46907058,1.8643644,-4.363667,0.6782067,-0.01638141,0.10047867,0.07954728,-0.8059395,-4.5437884,0.045197036,-2.32573,0.0,0.0,0.6568205,0.0,0.0,-0.33335137,-0.6281029,-0.16928434,-0.6294224,-6.47952,-3.4488184,-2.3298864,0.0,0.0,0.015536059,0.0,0.0,-1.1692502,-1.0204791,0.0,2.4043922,-3.7009804,0.0,-1.4842129,0.0,0.0,-0.10283606,0.0,0.0,-0.09193509,0.4161277,0.0,-0.40645775,-1.9944948,0.0,-1.5142817,0.0,0.0,0.0,0.0,0.0
0.42470002,-0.74589264,0.41254708,-5.418047,-3.6555352,-0.84131986,-0.014663695,0.0684838,0.11900358,-3.2236307,6.63892,1.6562322,-2.306824,0.0,0.0,-3.5362792,0.0,0.0,-0.3749333,-0.6019234,-0.15049908,3.2190564,4.9121,-4.4510956,-2.3851233,0.0,0.0,-0.5803224,0.0,0.0,-1.1739149,-0.9882222,0.0,2.314578,-3.2614856,0.0,-1.5367179,0.0,0.0,0.2918738,0.0,0.0,-0.08721734,0.3801815,0.0,-2.7108204,-2.487177,0.0,-1.5520368,0.0,0.0,0.0,0.0,0.0
0.46679786,-0.75614005,0.33919907,2.5614145,-3.7393816,3.254039,0.0074170935,0.014096919,0.118678145,-3.1425729,-3.9787025,-1.6184267,-2.311901,0.0,0.0,-1.956072,0.0,0.0,-0.40149122,-0.55890477,-0.18850645,1.7170382,-5.384549,-8.070561,-2.4918761,0.0,0.0,-1.1562743,0.0,0.0,-1.1893097,-0.9917109,0.0,-1.7079645,5.1224766,0.0,-1.5112094,0.0,0.0,-0.77985084,0.0,0.0,-0.091581434,0.3548734,0.0,-0.16989839,-1.0295714,0.0,-1.584787,0.0,0.0,0.0,0.0,0.0
0.48174244,-0.7443831,0.2984103,-0.42253867,-2.3821607,1.536654,0.04165117,-0.024342785,0.09060654,-2.1029053,-0.6357698,2.4346693,-2.3038793,0.0,0.0,-2.3414378,0.0,0.0,-0.4385284,-0.5604037,-0.222798,-0.36466834,-0.4470851,-4.8683033,-2.5814042,0.0,0.0,0.28865263,0.0,0.0,-1.1943276,-1.018017,0.0,-1.8396497,6.8866134,0.0,-1.4189672,0.0,0.0,-0.024551984,0.0,0.0,-0.09606553,0.37500972,0.0,2.2414265,4.8306193,0.0,-1.5462451,0.0,0.0,0.0,0.0,0.0
0.46660867,-0.71822554,0.3053754,3.3017683,1.698447,0.85722154,0.057471815,0.0101614,0.05222951,4.812755,-3.9612122,-0.21481849,-2.2918286,0.0,0.0,-0.22696216,0.0,0.0,-0.45447877,-0.60650706,-0.19222258,-4.729581,3.9258862,-5.5380645,-2.6563203,0.0,0.0,1.1049818,0.0,0.0,-1.1822593,-0.9972126,0.0,3.6661334,0.44524038,0.0,-1.3645732,0.0,0.0,-1.6343782,0.0,0.0,-0.11002607,0.41673124,0.0,2.8473794,-1.751808,0.0,-1.5285048,0.0,0.0,0.0,0.0,0.0
0.4450046,-0.65913254,0.32617575,4.2134557,1.7684506,1.0540731,0.07357236,0.04864767,-0.03331724,1.1290174,-6.7028832,-2.0530486,-2.3101115,0.0,0.0,0.2267058,0.0,0.0,-0.45341095,-0.64476544,-0.15516701,-0.8182688,2.055925,-4.4467344,-2.7466583,0.0,0.0,1.5555509,0.0,0.0,-1.1632954,-0.9533229,0.0,2.5430462,0.027197268,0.0,-1.3623521,0.0,0.0,-0.9114511,0.0,0.0,-0.12880649,0.4601218,0.0,3.214174,-1.4272401,0.0,-1.5527507,0.0,0.0,0.0,0.0,0.0
0.437726,-0.6396369,0.34711388,-0.67224586,1.305745,0.7230036,0.08633938,0.053592555,-0.07266226,0.22387664,0.4580459,-1.4214994,-2.332439,0.0,0.0,1.408037,0.0,0.0,-0.43954286,-0.6594737,-0.14327517,-1.7201271,-0.3648795,0.00087335455,-2.7727036,0.0,0.0,1.7539744,0.0,0.0,-1.1371251,-0.9306068,0.0,0.8702384,1.1754411,0.0,-1.3526164,0.0,0.0,0.82418025,0.0,0.0,-0.12710208,0.50075155,0.0,2.3801894,1.6245337,0.0,-1.5477543,0.0,0.0,0.0,0.0,0.0
0.45845035,-0.64534473,0.35262364,-0.008540538,-0.28160173,0.15504473,0.09287501,0.04034676,-0.038424138,-1.5200019,3.8364356,0.11979144,-2.3408422,0.0,0.0,3.4653957,0.0,0.0,-0.4006999,-0.67389184,-0.17408188,-0.6128824,-3.2407591,0.8043571,-2.764763,0.0,0.0,0.08331252,0.0,0.0,-1.1229733,-0.91994786,0.0,0.55355537,1.4203053,0.0,-1.3327127,0.0,0.0,0.21513468,0.0,0.0,-0.11944271,0.544015,0.0,2.9651601,2.8532522,0.0,-1.5087372,0.0,0.0,0.0,0.0,0.0
0.48155695,-0.6357577,0.35234663,1.195173,0.22603253,0.0148029635,0.09395663,0.036633838,0.017396858,0.85216403,3.659677,-0.4031083,-2.3431342,0.0,0.0,2.3680637,0.0,0.0,-0.35557425,-0.6448667,-0.24237123,3.6484706,-5.611858,0.03660988,-2.7583385,0.0,0.0,-0.41390458,0.0,0.0,-1.1273814,-0.91476166,0.0,0.2874377,1.1567914,0.0,-1.31523,0.0,0.0,-0.4571567,0.0,0.0,-0.12214557,0.56288415,0.0,0.30839497,-2.6920292,0.0,-1.5176163,0.0,0.0,0.0,0.0,0.0
0.46661118,-0.5371149,0.3663613,9.978255,1.4037118,-0.03546656,0.093879044,0.059577286,-0.022137925,1.7126185,-6.951366,-7.066828,-2.4053562,0.0,0.0,4.643349,0.0,0.0,-0.29586366,-0.6457992,-0.39823028,-2.0716267,-12.906754,-0.8283357,-2.7661266,0.0,0.0,-2.2312915,0.0,0.0,-1.1507591,-0.91584736,0.0,-0.46998546,2.7338092,0.0,-1.2858393,0.0,0.0,-2.488766,0.0,0.0,-0.1523513,0.5677394,0.0,0.008392352,-2.6743429,0.0,-1.5638373,0.0,0.0,0.0,0.0,0.0
0.36028388,-0.41692203,0.441173,7.14077,6.507599,-2.8402092,0.07293483,0.095741175,-0.0819166,1.4498601,-3.1809046,-9.644862,-2.5296514,0.0,0.0,-5.480014,0.0,0.0,-0.3344642,-0.7070139,-0.4024011,-5.7770205,6.637524,3.30441,-2.742352,0.0,0.0,-0.3824,0.0,0.0,-1.1678663,-0.91667485,0.0,-0.08277286,5.2252917,0.0,-1.2248179,0.0,0.0,-1.0876265,0.0,0.0,-0.17592528,0.57870704,0.0,1.6243316,1.0840542,0.0,-1.5786892,0.0,0.0,0.0,0.0,0.0
0.2689796,-0.32786,0.49493808,4.626265,1.7317079,-0.9918903,0.044461746,0.08979877,-0.15405731,-0.7122156,-5.715458,-5.667186,-2.643489,0.0,0.0,-0.85859483,0.0,0.0,-0.36899304,-0.7893811,-0.36172968,-6.215862,1.5000542,1.643194,-2.699547,0.0,0.0,-1.4407095,0.0,0.0,-1.1807387,-0.92587984,0.0,-1.0208958,1.4628886,0.0,-1.1772314,0.0,0.0,-0.71517783,0.0,0.0,-0.18865348,0.5883854,0.0,-0.24132942,0.11925876,0.0,-1.5701263,0.0,0.0,0.0,0.0,0.0
0.20767114,-0.3658287,0.51620513,-5.8078713,1.4748389,-2.1355867,0.03917771,0.011222772,-0.097169094,-6.543556,8.670229,-3.811266,-2.7073302,0.0,0.0,-5.80449,0.0,0.0,-0.46947291,-0.81514096,-0.21608557,0.9146757,10.426563,1.494054,-2.6705644,0.0,0.0,0.76741713,0.0,0.0,-1.1760044,-0.9366578,0.0,-0.4332865,2.9934115,0.0,-1.1265993,0.0,0.0,1.0509027,0.0,0.0,-0.18064077,0.57143396,0.0,-1.906444,-0.18092816,0.0,-1.5740762,0.0,0.0,0.0,0.0,0.0
0.16091414,-0.48954245,0.5781446,-9.578974,5.628834,-8.105962,-0.054051585,-0.010766201,0.0914203,2.3524907,15.228061,1.6147245,-2.7212372,0.0,0.0,-0.052040208,0.0,0.0,-0.5039848,-0.7709565,-0.041666627,4.442575,12.0623665,2.9362383,-2.6332347,0.0,0.0,1.5575511,0.0,0.0,-1.1565223,-0.942848,0.0,0.24994053,1.2949376,0.0,-1.0964432,0.0,0.0,1.7838502,0.0,0.0,-0.1568676,0.5289609,0.0,-3.0280206,-0.040507253,0.0,-1.575581,0.0,0.0,0.0,0.0,0.0
0.13424526,-0.57161206,0.641641,-3.425138,1.923838,-4.282398,-0.14778076,0.04512847,0.28393176,3.549121,11.463797,4.826962,-2.6751564,0.0,0.0,1.1420562,0.0,0.0,-0.49284038,-0.7154667,0.10042005,3.7235386,7.3758464,2.2934804,-2.5931869,0.0,0.0,0.5410382,0.0,0.0,-1.1410837,-0.91727406,0.0,2.5749593,0.5001552,0.0,-1.0880969,0.0,0.0,-0.89930224,0.0,0.0,-0.1510465,0.5128863,0.0,0.19780499,0.19034545,0.0,-1.5746492,0.0,0.0,0.0,0.0,0.0
0.15821551,-0.60787994,0.64419484,-0.8283946,-1.0984149,1.7916447,-0.1613087,0.10451827,0.40435806,4.511563,3.6384318,-0.17109025,-2.6372478,0.0,0.0,1.360213,0.0,0.0,-0.47284418,-0.68428135,0.17338671,0.6671178,2.8940542,-1.7904825,-2.5888689,0.0,0.0,1.0880427,0.0,0.0,-1.1296117,-0.8740761,0.0,3.1723366,2.4470072,0.0,-1.0679617,0.0,0.0,-1.4467921,0.0,0.0,-0.169851,0.518855,0.0,0.8574242,0.06827387,0.0,-1.5729951,0.0,0.0,0.0,0.0,0.0
0.21378385,-0.60142183,0.6220428,1.2996572,-1.7903608,-2.9595218,-0.17787199,0.11459296,0.42050675,-1.7580158,-0.5229775,3.1800137,-2.6140988,0.0,0.0,5.206633,0.0,0.0,-0.40585446,-0.68682253,0.15685882,-1.1600597,-2.4468074,-1.0044906,-2.6100287,0.0,0.0,-0.27112326,0.0,0.0,-1.1219637,-0.8622655,0.0,-0.90880984,3.2049258,0.0,-1.0226526,0.0,0.0,-1.5581383,0.0,0.0,-0.18992023,0.52529395,0.0,0.1418017,0.6599815,0.0,-1.5700475,0.0,0.0,0.0,0.0,0.0
0.21964619,-0.57085466,0.5860186,2.1371984,-3.0991058,0.6070173,-0.19339049,0.1490007,0.3591673,4.610688,-6.416264,-2.8675067,-2.6208055,0.0,0.0,-1.4194471,0.0,0.0,-0.3877335,-0.7531654,0.16281787,-5.741091,1.3156952,-1.0698161,-2.62622,0.0,0.0,-1.6180365,0.0,0.0,-1.1412011,-0.8693913,0.0,-0.23467825,0.61021286,0.0,-0.99731404,0.0,0.0,-2.455027,0.0,0.0,-0.22388214,0.5140367,0.0,-1.6732934,0.26848483,0.0,-1.5552844,0.0,0.0,0.0,0.0,0.0
0.23846252,-0.57345897,0.562561,-2.0925713,-0.40739712,0.771793,-0.18458879,0.18039101,0.34613517,0.42340234,3.900673,1.195638,-2.6296358,0.0,0.0,-1.911083,0.0,0.0,-0.41408613,-0.78470695,0.20226146,0.3816601,3.727154,0.50821435,-2.62886,0.0,0.0,0.01799144,0.0,0.0,-1.1486173,-0.8653001,0.0,0.50494605,3.6745188,0.0,-0.9624861,0.0,0.0,-0.6544741,0.0,0.0,-0.24489135,0.5136318,0.0,0.8343492,-0.5279063,0.0,-1.5536782,0.0,0.0,0.0,0.0,0.0
0.27485743,-0.5587867,0.5378323,2.6623218,-2.315694,3.0873337,-0.15349397,0.17622115,0.3600738,-0.73392224,-0.8897926,2.3982284,-2.6040642,0.0,0.0,2.0129075,0.0,0.0,-0.3941347,-0.74657667,0.17129031,2.2112293,-4.716222,-1.1226349,-2.6389017,0.0,0.0,-1.4501212,0.0,0.0,-1.1611836,-0.88214785,0.0,-2.4184594,2.280394,0.0,-0.9177379,0.0,0.0,-1.4950601,0.0,0.0,-0.26413172,0.52408636,0.0,0.53595,-1.128844,0.0,-1.5699264,0.0,0.0,0.0,0.0,0.0
0.27342325,-0.5369268,0.5223145,0.51394534,-0.3886767,-0.23994584,-0.14049755,0.15807107,0.34142563,-0.63280195,-1.3891373,1.616696,-2.564846,0.0,0.0,-0.8318801,0.0,0.0,-0.39215508,-0.72333413,0.15642698,0.9890667,1.3012471,0.4456113,-2.6408305,0.0,0.0,-0.8094765,0.0,0.0,-1.1788429,-0.89558685,0.0,0.36088407,-3.45025,0.0,-0.93126357,0.0,0.0,-1.0389001,0.0,0.0,-0.2815651,0.5305889,0.0,0.21396863,-0.29966298,0.0,-1.5807066,0.0,0.0,0.0,0.0,0.0
0.31339422,-0.5196639,0.5106405,1.2291702,-1.1589211,-0.15509315,-0.14717357,0.13869287,0.30955994,-0.71211153,-2.2474327,0.48384175,-2.5491164,0.0,0.0,5.3419704,0.0,0.0,-0.34182686,-0.7306971,0.08389247,-1.4676294,-8.273084,-0.790335,-2.6458173,0.0,0.0,-0.03527239,0.0,0.0,-1.1801497,-0.90162987,0.0,-0.9833042,-1.4363728,0.0,-0.9649871,0.0,0.0,-0.2094279,0.0,0.0,-0.28873882,0.5422333,0.0,0.71333694,0.13216883,0.0,-1.5811633,0.0,0.0,0.0,0.0,0.0
0.33693254,-0.48447016,0.4885968,3.272124,-1.5849433,3.2601523,-0.120628625,0.15751027,0.2347432,2.428211,-6.833984,-3.6607924,-2.5767071,0.0,0.0,2.8790956,0.0,0.0,-0.27890462,-0.7571149,-0.04588661,-1.4502202,-8.60554,2.0427258,-2.636941,0.0,0.0,-0.008746064,0.0,0.0,-1.1821867,-0.91585654,0.0,-0.5924961,-5.3277144,0.0,-1.0187157,0.0,0.0,-0.9193455,0.0,0.0,-0.29761547,0.5400697,0.0,-0.30888018,0.11266498,0.0,-1.5794647,0.0,0.0,0.0,0.0,0.0
0.32392904,-0.4705585,0.50830936,0.20508407,3.153704,0.19898754,-0.09413295,0.18481894,0.22366087,1.061833,2.7906735,-1.5130751,-2.6113544,0.0,0.0,-4.142994,0.0,0.0,-0.31680244,-0.77880526,-0.008355456,-1.5621539,8.337279,3.1449213,-2.5927362,0.0,0.0,2.2376974,0.0,0.0,-1.1606232,-0.8787374,0.0,4.7578926,-3.054364,0.0,-1.080927,0.0,0.0,-1.1732168,0.0,0.0,-0.30991533,0.5659801,0.0,3.6804507,2.7258759,0.0,-1.5596629,0.0,0.0,0.0,0.0,0.0
0.3375844,-0.45665655,0.52069634,0.84142977,-0.6914999,-1.4932362,-0.10757252,0.19077948,0.19309105,0.5980984,-5.1374035,0.7259634,-2.6177511,0.0,0.0,3.3266895,0.0,0.0,-0.29488963,-0.7928983,-0.008534259,-0.83562654,-3.5357213,1.4224541,-2.5646281,0.0,0.0,-0.7373076,0.0,0.0,-1.153967,-0.8676764,0.0,-2.1037097,-1.3948346,0.0,-1.1094575,0.0,0.0,-1.2480578,0.0,0.0,-0.32819095,0.5828868,0.0,-0.9118795,0.2610966,0.0,-1.5429899,0.0,0.0,0.0,0.0,0.0
0.35296085,-0.42477006,0.5017861,3.3712182,-1.345205,0.64633095,-0.115858816,0.2149456,0.09505524,2.2148457,-6.9701896,1.6436216,-2.6026103,0.0,0.0,1.9060925,0.0,0.0,-0.246113,-0.8222232,-0.08861513,-2.4446921,-5.715708,-0.17829067,-2.556555,0.0,0.0,-0.08355129,0.0,0.0,-1.1622297,-0.87940913,0.0,0.75015414,-4.597648,0.0,-1.1558582,0.0,0.0,-1.8384318,0.0,0.0,-0.35151675,0.57285553,0.0,0.13321629,-3.2011564,0.0,-1.5689532,0.0,0.0,0.0,0.0,0.0
0.3560908,-0.4181272,0.5184165,-0.70965886,2.6281443,-1.7779896,-0.1262281,0.2517502,0.07258307,2.5396852,1.7699553,4.187141,-2.5551515,0.0,0.0,-1.7950871,0.0,0.0,-0.26068547,-0.83083385,-0.0780839,0.5586547,3.7180767,3.241086,-2.5295813,0.0,0.0,0.37579128,0.0,0.0,-1.1569414,-0.8781749,0.0,-0.14952445,-2.0326407,0.0,-1.1962239,0.0,0.0,-0.22306214,0.0,0.0,-0.36261505,0.59124327,0.0,1.8965199,2.8432226,0.0,-1.5598834,0.0,0.0,0.0,0.0,0.0
0.33409083,-0.3670065,0.52342904,5.607246,-1.0533886,0.92928076,-0.12746736,0.299812,0.00712366,3.6434634,-8.2177925,4.035044,-2.498241,0.0,0.0,2.2465122,0.0,0.0,-0.24879378,-0.84397763,-0.1200953,-1.5741552,-6.6371484,-1.2548995,-2.5194454,0.0,0.0,-3.5848753,0.0,0.0,-1.1859989,-0.89527494,0.0,-2.044481,-6.209482,0.0,-1.2625072,0.0,0.0,-0.9939676,0.0,0.0,-0.3753205,0.612071,0.0,0.8115612,3.073852,0.0,-1.5157733,0.0,0.0,0.0,0.0,0.0
0.2831608,-0.28717458,0.53619725,4.9488063,2.028635,-4.0418563,-0.16035672,0.32984605,-0.113595024,0.45442763,-7.781285,1.3420631,-2.4584532,0.0,0.0,4.0457683,0.0,0.0,-0.19779676,-0.8680629,-0.19832663,-2.5627759,-4.1180053,-0.1260654,-2.527447,0.0,0.0,-3.232431,0.0,0.0,-1.238104,-0.92495406,0.0,-1.7258488,-6.6815023,0.0,-1.3594905,0.0,0.0,-0.012456939,0.0,0.0,-0.38221678,0.6114538,0.0,-0.6004369,-0.062823065,0.0,-1.4974524,0.0,0.0,0.0,0.0,0.0
0.22706993,-0.29993322,0.55260295,-3.1629338,0.56565064,0.66658735,-0.16563508,0.35274637,-0.114349894,1.6048899,3.3976789,2.8636599,-2.4203868,0.0,0.0,-11.207204,0.0,0.0,-0.30996117,-0.89655143,-0.059487894,-1.108604,14.281686,1.9638119,-2.5083187,0.0,0.0,2.2024815,0.0,0.0,-1.2375951,-0.9227173,0.0,1.9917221,0.43685842,0.0,-1.4008794,0.0,0.0,0.050654188,0.0,0.0,-0.37843472,0.60654616,0.0,0.88071674,0.07801332,0.0,-1.5001361,0.0,0.0,0.0,0.0,0.0
0.22241236,-0.27130252,0.58509177,3.5092463,2.7787745,-7.2566795,-0.23949449,0.3940654,-0.18794881,4.1775093,-9.009611,-3.529964,-2.43511,0.0,0.0,5.841191,0.0,0.0,-0.28632224,-0.95558155,-0.030406307,-5.538688,-2.2526126,-0.64214504,-2.5024605,0.0,0.0,1.0652698,0.0,0.0,-1.2164055,-0.8919497,0.0,2.1582189,-1.2248356,0.0,-1.4110942,0.0,0.0,-0.2885977,0.0,0.0,-0.3831639,0.6493175,0.0,3.428591,5.895859,0.0,-1.4493359,0.0,0.0,0.0,0.0,0.0
0.2617269,-0.23942323,0.57272166,2.979811,-2.025396,0.94390786,-0.26979983,0.36562073,-0.26579633,-3.492949,-2.7167978,2.0893435,-2.4399424,0.0,0.0,8.218093,0.0,0.0,-0.15326387,-0.97985435,-0.17690885,-0.5255998,-11.135028,-1.6396353,-2.5284498,0.0,0.0,-0.48410842,0.0,0.0,-1.2138278,-0.87048495,0.0,1.5088826,-0.92312706,0.0,-1.4260465,0.0,0.0,-0.56965095,0.0,0.0,-0.38587633,0.6587167,0.0,-0.36794797,-3.374153,0.0,-1.4438035,0.0,0.0,0.0,0.0,0.0
0.27548566,-0.23032145,0.5576153,-0.8138987,-0.57622737,1.9182428,-0.23932615,0.33084887,-0.25157818,-2.1445735,2.467436,1.4680246,-2.4129732,0.0,0.0,-2.5285864,0.0,0.0,-0.14927223,-0.9694696,-0.21955457,1.5691466,-0.07167384,-3.6458187,-2.5664876,0.0,0.0,-0.1375683,0.0,0.0,-1.2148588,-0.85018027,0.0,0.92337745,-2.0607872,0.0,-1.450262,0.0,0.0,1.1038392,0.0,0.0,-0.37905782,0.6400329,0.0,-1.7435887,-4.932437,0.0,-1.5093707,0.0,0.0,0.0,0.0,0.0
0.24031748,-0.21531333,0.54564744,2.747045,-1.0787151,-0.42761856,-0.22355181,0.34078887,-0.26605546,1.9095049,-4.375852,-1.036087,-2.411733,0.0,0.0,-10.320418,0.0,0.0,-0.276203,-0.9492269,-0.12872075,2.1862547,8.442998,-5.2961907,-2.6333983,0.0,0.0,-0.8080648,0.0,0.0,-1.2228996,-0.8361805,0.0,1.0754733,-2.1168237,0.0,-1.4811621,0.0,0.0,0.5489129,0.0,0.0,-0.366583,0.62811416,0.0,-0.06683778,-1.8000727,0.0,-1.5548084,0.0,0.0,0.0,0.0,0.0
0.28203398,-0.16316012,0.5096748,3.0238874,-3.1839101,1.1059984,-0.22975326,0.31786638,-0.35993844,-1.2517159,-5.7148976,2.8441346,-2.4018,0.0,0.0,7.8469386,0.0,0.0,-0.20998283,-0.91079015,-0.26611286,0.876044,-14.211358,-3.5592155,-2.7076962,0.0,0.0,-0.5620212,0.0,0.0,-1.2354238,-0.8244472,0.0,0.4993704,-4.931607,0.0,-1.5394704,0.0,0.0,0.32869476,0.0,0.0,-0.36061597,0.64447683,0.0,1.625573,2.0394285,0.0,-1.547931,0.0,0.0,0.0,0.0,0.0
0.30627617,-0.16274057,0.47129333,-0.7917605,-1.9612039,3.0341578,-0.18895754,0.3492592,-0.38890523,3.1343625,-0.5289639,6.27343,-2.3312538,0.0,0.0,-4.98468,0.0,0.0,-0.2428438,-0.90504587,-0.2891406,0.38948667,3.0243547,-0.038838003,-2.727126,0.0,0.0,3.2620218,0.0,0.0,-1.211123,-0.80632585,0.0,1.8966371,-1.4982982,0.0,-1.5906308,0.0,0.0,0.9159075,0.0,0.0,-0.3472479,0.68439,0.0,3.797342,3.823673,0.0,-1.494838,0.0,0.0,0.0,0.0,0.0
